"1","Give me the longest automobile in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/length> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Automobile>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Shuanghuan Noble"
"9","What is the biggest city in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"10","What was the biggest city in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"13","Give me the biggest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"14","Tell me the biggest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"15","What is the biggest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"16","What was the biggest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"19","Give me the biggest city in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"20","Tell me the biggest city in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"21","What is the biggest city in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"22","What was the biggest city in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"25","the biggest German city","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"28","the biggest city in Germany","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"31","the biggest Spainish city","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"34","the biggest city in Spain","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"53","Give me the biggest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"54","Tell me the biggest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"55","What is the biggest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"56","What was the biggest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"59","Give me the biggest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"60","Tell me the biggest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"61","What is the biggest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"62","What was the biggest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"65","Give me the biggest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"66","Tell me the biggest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"67","What is the biggest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"68","What was the biggest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"71","the biggest building in the world","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"74","the biggest building in Germany","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"77","the biggest building in Spain","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"92","Give me the biggest architecture structure in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"93","Tell me the biggest architecture structure in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"94","What is the biggest architecture structure in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"95","What was the biggest architecture structure in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"98","Give me the biggest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"99","Tell me the biggest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"100","What is the biggest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"101","What was the biggest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"104","Give me the biggest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"105","Tell me the biggest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"106","What is the biggest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"107","What was the biggest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"110","the biggest architecture structure in the world","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Invicta Ground"
"113","the biggest architectural structure in Germany","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Oldenburgisches Staatstheater"
"116","the biggest architectural structure in Spain","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/seatingCapacity> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Pedro Muñoz Seca Municipal Theater"
"1","Give me the smallest German city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"2","Tell me the smallest German city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"3","What is the smallest German city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"4","What was the smallest German city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"7","Give me the smallest city in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"8","Tell me the smallest city in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"9","What is the smallest city in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"10","What was the smallest city in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Hamburg"
"13","Give me the smallest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"14","Tell me the smallest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"15","What is the smallest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"16","What was the smallest Spainish city?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
"19","Give me the smallest city in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/populationTotal> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Caleta de Sebo"
